Sub01;Sub02;Sub03;Sub04;Sub05;Sub06;Sub07;Sub08;Sub09;Sub10;Sub11;Sub12;Sub13;Sub14;Sub15
-335.679427303245;-848.397395055556;7085.89149848446;794.018446840914;1388.96240062474;7803.47034824579;1804.48836314964;2233.89780957498;3686.78873873892;1782.49444858822;2263.04971725904;3620.33634224178;-317.048405471492;-724.958095400893;7203.87268383022
-336.659477747665;-848.096056655959;7085.05143449709;789.726867849304;1384.91769737258;7799.70505829025;1803.28123421639;2233.01655098958;3683.59744851594;1783.51281982749;2262.56886128322;3618.05474787693;-312.434757671744;-719.936205033746;7208.79092089588
-334.25916266247;-846.190171938687;7086.92179081215;786.67382943101;1382.18408254583;7797.7293265893;1799.53877706891;2230.00229331853;3681.56145283756;1781.84832031609;2262.27495727918;3618.83074880358;-312.151656519706;-719.390253227319;7210.50141104942
-337.46464615903;-849.426095405144;7084.04114002548;789.331721146867;1382.92981937196;7797.59920680585;1801.55337381719;2231.59420113461;3683.60278561908;1779.46348810583;2262.73221273899;3621.01166905999;-314.070672713257;-720.299516754127;7209.70498298267
-340.666303628436;-853.091342833521;7081.87234998989;792.181330959832;1386.13641986718;7801.06412267437;1800.18630550232;2230.19987426668;3680.72283323341;1779.25098908717;2261.84927837559;3618.8094348358;-312.932163330117;-720.130838185578;7208.74002756031
-339.350756566499;-851.575464512288;7083.34280202458;789.123627470924;1385.86645404689;7803.0560024216;1798.9633753301;2228.2731725788;3677.17131926807;1779.34430265576;2261.25974240854;3618.31327314349;-312.735781825213;-721.329482412904;7207.81609783562
-336.380887483457;-847.639847314348;7086.83238144687;788.706320697899;1386.21211139815;7803.62430116875;1799.01212089014;2228.33611469912;3676.24771979355;1781.50756956917;2262.61366633078;3620.98576022465;-314.832619040747;-722.538863124422;7205.83713342624
-334.283073748739;-846.971678139851;7086.52039474375;789.172770138496;1385.65278094514;7802.46196418568;1798.15328095571;2226.87732811985;3674.43575541128;1783.37653951768;2263.81750845775;3622.08844182894;-315.48487805752;-724.00853940088;7204.54468733839
-336.138859512682;-847.979501923246;7084.82979457284;789.883022701091;1387.28281339397;7803.82825754272;1798.71205786015;2227.66212896977;3673.74934539894;1783.20480008842;2262.7937592333;3620.61786830864;-315.188746869501;-723.928813573479;7203.06194008954
-339.932332763575;-851.301620494324;7084.32014371657;793.864415877639;1391.35459944206;7808.30792642236;1800.73468253074;2230.07174665323;3676.27413215097;1783.31341432902;2262.65605713177;3619.76391710828;-315.824284448397;-724.012856322887;7203.16120063935
-341.86515929504;-853.688737789159;7080.78924092464;796.235720575944;1393.20819839174;7810.77083680212;1801.8532353352;2229.08735976638;3675.29337070756;1782.64262029556;2262.60790082773;3620.07500336593;-316.091489783639;-725.386230963684;7204.4834330556
-338.25851239971;-849.636673497373;7084.4535294905;797.209682092085;1395.19166342579;7812.27098924441;1799.79542662968;2228.88296339643;3676.46358932154;1783.03668610002;2262.49973166289;3618.9927067832;-318.289120343892;-727.392280248346;7200.32701975846
-336.634667241484;-848.467446308346;7087.35374809892;796.836272900795;1393.85094131419;7811.0016084517;1799.76796473151;2231.29224644743;3681.82931332918;1783.68462426034;2263.08862072177;3618.6265319706;-317.846172881032;-726.218519438575;7200.21255323496
-337.680624069246;-849.746598338378;7084.01846696293;797.228250912848;1393.83021400847;7810.19172367386;1799.90466523484;2230.51165652051;3679.72724883204;1783.68757220311;2263.06171239804;3619.61064567544;-316.073789148238;-724.417169760759;7202.14540074271
-335.869482280806;-848.204699710894;7086.36695704716;800.139971280338;1396.60477918861;7813.00025423884;1800.19446716825;2230.74728835027;3678.8507920666;1783.46627804668;2263.11429504778;3619.06557378076;-317.354182905076;-727.007409934644;7200.05690443327
-335.852100442384;-848.499749032914;7086.34282499223;800.647835032302;1396.69743203281;7814.24453738335;1801.16499485448;2231.40860199724;3681.36939340701;1783.22458280948;2262.53928097746;3618.08626341501;-316.977086619044;-727.780018800584;7200.89212526863
-337.691830161925;-850.43447438093;7083.20165443547;799.385597078755;1396.54586171572;7812.73767999391;1800.28608584922;2231.04305050867;3683.26942862596;1784.06285276608;2262.88985247753;3619.28982084877;-319.383174894669;-729.06246331587;7199.67324098954
-338.732810746152;-851.208925757617;7083.37984604641;800.638950705955;1398.57340467897;7814.1230076553;1800.8860483644;2231.98193616643;3684.59472138412;1784.04527091352;2263.26704857042;3618.84058802942;-320.387435485345;-729.182216378799;7198.87895039127
-337.416924120178;-848.800044950382;7085.95346623551;802.559752887777;1400.97030237288;7815.8800009622;1800.20166013131;2230.402597146;3681.94920123198;1785.48636863037;2263.54521943904;3617.71535769232;-317.687449453485;-726.679797443473;7200.80547124526
-340.112057437595;-850.759692162597;7083.92460479364;803.615012226605;1400.53933856024;7815.49351435928;1799.89155828337;2230.94734027463;3682.1748173183;1786.30833447807;2264.56652813959;3621.93760313631;-320.066839241996;-728.324672889793;7199.66801156461
-341.985550582716;-853.427140029373;7080.98224518195;803.494903693666;1399.98350722817;7815.70060751939;1800.30119508037;2232.83080955642;3683.62170200136;1785.01048655415;2263.88873776772;3623.20234974328;-321.142116041984;-729.363070745611;7198.0049746557
-340.379372124505;-851.011959727939;7083.45020696851;802.199778760438;1399.56561141657;7813.84837093363;1798.47905704231;2230.90682662764;3683.21950391713;1783.7233784493;2263.46261862045;3619.52673312689;-320.161221599574;-728.972905480449;7198.00302397646
-341.026864898174;-851.916305174494;7082.25785449929;802.473957086015;1399.44850249487;7814.51096043491;1799.04436969811;2229.74649505836;3681.37713840515;1782.4222255023;2262.79373872539;3619.47960344068;-321.697884678132;-729.720498732333;7197.6971401499
-338.099165970343;-850.449847232942;7083.08847596088;803.102401947079;1399.97102015399;7815.75335568823;1799.22339006053;2229.91983483916;3676.66132899567;1784.19398497164;2262.81435429605;3620.95867980085;-320.515895263618;-728.702917555168;7197.74821454074
-338.089748403215;-849.324148281792;7083.55429949181;802.741312781241;1398.75689223233;7813.95700751493;1800.7363301254;2230.47014694608;3676.16014662723;1784.44564182953;2264.24304111083;3620.66560420658;-321.081121830143;-729.271854186353;7197.82866692939
-339.53565069285;-851.79998995647;7080.45607678171;802.370111213641;1398.96093381902;7814.87776371254;1803.00258965071;2231.14925741824;3678.53847854747;1782.31172904167;2263.53238441042;3620.11594216216;-323.882930610121;-732.12019701569;7195.90972721251
-338.567200020346;-852.550782564449;7081.50849257336;801.947053387363;1397.93267809238;7813.85110897099;1799.97743745003;2230.0472333327;3679.13960240521;1782.317280942;2263.19572949563;3621.06728000074;-322.763486855274;-731.714813498124;7195.69046165224
-340.593526244381;-853.665591278116;7080.24333723322;801.921091410576;1396.83009340976;7813.01196176334;1801.78591205834;2229.77969161511;3680.41060035519;1783.29400288994;2263.74293240434;3621.35052147086;-322.815389267074;-731.644002924817;7195.0348398973
-341.909140203784;-854.406045805904;7078.48726725249;799.925565752336;1397.24239722094;7813.58340648717;1803.01044508187;2231.25076655248;3681.98251035679;1782.97137024919;2262.78200664853;3620.32963247422;-322.03473783503;-731.871949070304;7195.98525922923
-340.825305672079;-854.336552962155;7080.29217425536;795.89839140159;1391.89190512654;7809.32987392604;1799.5451055877;2231.15117068328;3682.36808830463;1782.63791468483;2261.9062686266;3620.65881015803;-320.904198322383;-729.755425627981;7197.88072219572
-339.536527598701;-853.871738039795;7080.00762485318;795.35152155477;1389.91188041426;7807.63272564124;1801.47085202681;2230.59738634456;3681.72186857263;1784.05302271613;2262.45955867155;3620.52367806084;-322.69252145718;-729.817376720328;7196.08246380326
-340.133599648742;-852.577300595722;7079.78270401734;796.645467953983;1392.18746833359;7807.96597319137;1802.25166744866;2230.42413695113;3682.75763153862;1781.74568220518;2262.73423364723;3618.99595769976;-323.413389222513;-731.609534014234;7195.16626098873
-339.627963454949;-851.485793617411;7081.93908739962;796.578358322459;1390.17566654808;7805.7831816523;1800.85688646691;2230.009928802;3683.76555999641;1780.78024969929;2262.05699410207;3618.42491481216;-323.681722281898;-732.292453149934;7193.52109448005
-339.010356374918;-852.430883398099;7081.21516512906;796.686707347126;1390.00566019004;7805.85204082758;1800.85621482657;2231.19118402701;3682.06765427673;1783.47540688094;2261.69651385215;3619.4217983154;-324.017244555195;-732.509484621076;7192.18794818151
-340.795394559617;-853.897360872215;7079.36788906563;793.454357551897;1386.87721539741;7802.78901177055;1801.23903183947;2230.95166549713;3680.56298349697;1782.02500290204;2262.14109109772;3619.97447364214;-326.794942521958;-733.967254984246;7191.58273015059
-342.407572321849;-855.502696756762;7079.46778533878;790.834186621759;1384.53685096065;7800.37622113234;1801.12053057738;2229.85122240252;3681.01581719243;1781.81246848485;2262.79971177685;3620.26099363165;-326.886061580836;-734.494619296605;7191.41689013042
-344.417373452805;-856.649973331852;7078.83529498175;793.369903606688;1388.7727382081;7803.1857601639;1798.73619528989;2230.17418693929;3680.75544445612;1783.39256174167;2262.9009223724;3621.28762464364;-323.206382126748;-732.509064842109;7192.8813808092
-344.073195039144;-856.774893191701;7077.6801593622;794.466997207777;1388.76111356463;7802.790637458;1799.46834850714;2230.61532617938;3679.81628998316;1782.80519355468;2263.45028581697;3622.07028374494;-325.795493259722;-734.305884108118;7189.95215401267
-342.749186560625;-856.175045982118;7078.28050460405;793.519066024546;1387.77472410391;7803.02384461233;1801.16239067375;2231.8622263395;3679.85508703631;1782.4200054245;2262.9956178707;3621.14594345048;-328.85582636351;-737.516696249752;7188.07048824053
-343.837019855352;-855.350057205747;7080.37708317143;794.203993861155;1389.60491245093;7805.17645806866;1799.9454852908;2231.85377453188;3678.74536642362;1783.53907156453;2262.90058431553;3619.00478492018;-327.05563471812;-736.169374177472;7189.97522232986
-342.965215501012;-855.350826784774;7081.09751105789;796.053645387115;1391.5654561997;7806.77222848037;1801.08849979135;2231.57357093987;3679.06684368612;1783.88975521587;2263.5000032843;3618.77304554944;-326.178596107833;-735.271131820286;7190.40424117614
-341.057981467577;-852.767919807275;7082.12051195217;795.687834607844;1390.9983757281;7806.37650152764;1802.13965158213;2231.88920923324;3680.91474659547;1782.79703625889;2262.97001358191;3619.91316764235;-326.548363836641;-734.496843203075;7191.33321913005
-339.384773389566;-850.912572068111;7083.14749470377;794.356666293725;1388.9149582768;7804.08996555186;1802.15386940059;2231.36063672322;3682.05673601352;1783.43020672701;2263.41454236926;3619.88370173123;-327.692997318397;-735.318797176868;7189.69468975825
-340.281110537758;-852.992950807181;7080.79967256763;794.944658596997;1390.23194671651;7804.14862610788;1801.06671477802;2230.80690120768;3682.5168895365;1784.50757569903;2264.21829703675;3619.51485790065;-327.907202276168;-735.700767943623;7190.12150200954
-343.755053959286;-854.792047267828;7079.15334919745;792.914251291329;1387.82938061254;7802.30289297827;1799.5284092007;2231.33654138541;3681.02054049861;1784.36601891073;2263.91799592552;3619.53146951392;-325.123976461224;-732.675790120377;7194.40456345218
-344.518526106974;-857.194862089875;7078.18717736832;792.741851551313;1385.69632703827;7802.15596094026;1800.27416486207;2231.48328240548;3679.53569952982;1783.46583592022;2263.07443759851;3620.07774938929;-324.418512290115;-732.661452382524;7195.03307224967
-346.551532437217;-860.48522348751;7074.18514212956;797.152247288324;1390.97524667298;7806.62402677804;1799.59346427204;2231.52200240532;3682.67339988396;1783.80710961309;2264.00386255846;3620.37604322245;-323.891117860795;-730.997103113785;7195.23647839871
-349.177065978677;-861.830219787387;7070.87174652369;799.322737425334;1394.39288232926;7807.82254933807;1800.28966673769;2232.96295598113;3684.49886311474;1784.44227398875;2263.50129177299;3618.23590499538;-319.25283295103;-726.570607363099;7197.64315637703
-349.583959078153;-862.36780445647;7069.52806298376;800.020522239171;1395.07231897634;7808.34078209179;1800.74070242511;2232.43664257518;3681.84114403029;1784.52558213952;2262.1913534278;3618.4908381397;-316.456658527472;-724.773950624813;7201.14294787892
-350.981280422398;-865.019329473267;7068.15696632856;800.275005910714;1395.0454868812;7809.69333597116;1798.85145170671;2231.66258563227;3682.31376288095;1785.84229994979;2264.45462135321;3622.18070266136;-315.365789836424;-723.837497514914;7201.35141830651
-352.669195433192;-867.221933086497;7065.94122215721;802.074600454677;1397.17609428471;7811.69440943061;1799.02327766538;2231.30743599423;3682.47379343288;1784.8434946794;2264.36576046947;3621.96258630269;-313.215166201756;-722.174013579179;7200.52357556388
-354.207458003383;-866.820703281749;7062.7374199175;803.195728682504;1399.33151065541;7812.69735890108;1799.74730283793;2230.46589213843;3682.2970026755;1783.73336960627;2263.54066775087;3620.93042620027;-314.537835967072;-722.721418703297;7201.33263458945
-354.015796055751;-867.341042971099;7062.9578363046;800.388774302346;1396.39111088993;7810.08521539483;1800.31546242421;2230.90218020417;3681.453426944;1783.68290077273;2263.99702739125;3622.29077820385;-317.861578108174;-726.573314477867;7198.49744039603
-356.068288685412;-871.048891127356;7060.98037085014;798.573886936031;1395.22786995135;7809.56550713766;1800.69002099457;2230.67737258243;3679.93817799568;1783.57301825053;2262.74649852264;3620.72778483521;-319.497816598403;-727.814512483754;7198.05904156382
-363.011664651767;-877.125903167545;7052.81723184658;799.826851236236;1396.40211903362;7810.76512637713;1800.64324066375;2229.62447580681;3679.96015630221;1786.65506875586;2265.42054946737;3621.8157881069;-321.327639961911;-727.437865882857;7197.63128222887
-364.601149546462;-878.690652279846;7051.06421519335;799.654559875941;1395.67400550724;7810.01123786245;1801.228255734;2230.30254749773;3679.004326312;1786.41126828724;2266.69823458109;3624.88962165347;-321.337332777025;-727.727794574966;7197.32372234738
-363.920270158532;-878.423649601173;7050.85412035468;796.377701075677;1392.54403260354;7806.6172369017;1801.94626551271;2231.90661156389;3681.44929836049;1783.7571119196;2263.31515281856;3620.83346188065;-321.752997172228;-728.949322100815;7198.16458350531
-366.639869478445;-881.135206429059;7046.75455148712;795.218280876529;1390.72172929209;7805.0627790938;1801.40814234805;2231.83352781453;3683.07543574485;1783.59795835737;2262.70419159525;3618.39958838404;-323.830023944619;-730.599424155886;7193.5395936035
